"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1933.999.496","Bronze AE2 of Constantine I, Lugdunum, 315–316. 1933.999.496","1933.999.496","http://numismatics.org/ocre/id/ric.7.lug.34","315","316","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Lugdunum","","","Gallia","RIC VII Lugdunum 34","","","RIC VII Lugdunum 34","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS AVG","Bust laureate, cuirassed right","SOLI INV[IC]-TO COMITI","Sol standing left, raising right hand holding globe in left","","","6","18.0","2.66","https://numismatics.org/collectionimages/19001949/1933/1933.999.496.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.496.rev.width175.jpg","2024-05-11T11:51:57Z"
"http://numismatics.org/collection/1933.999.497","Bronze AE2 of Constantine I, Lugdunum, 316. 1933.999.497","1933.999.497","http://numismatics.org/ocre/id/ric.7.lug.53","316","316","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Lugdunum","","","Gallia","RIC VII Lugdunum 53","","","RIC VII Lugdunum 53","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS AVG","Bust laureate, cuirassed right","SOLI INVIC-TO COMITI","Sol standing left, raising right hand holding globe in left","","","10","19.0","3.29","https://numismatics.org/collectionimages/19001949/1933/1933.999.497.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.497.rev.width175.jpg","2024-05-11T11:51:58Z"
"http://numismatics.org/collection/1933.999.52","Bronze AE2 of Maximinus Daia, Alexandria, 312–313. 1933.999.52","1933.999.52","http://numismatics.org/ocre/id/ric.6.alex.161","312","313","Maximinus Daia","","","Roman Empire","Constantinian Dynasty","Genius","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC VI Alexandria 161","","","RIC VI Alexandria 161","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","FL VALER CONSTANTINVS P F AVG","Head laureate, right","GENIO - AVGVSTI","Genius standing left holding head of Serapis in right and cornucopiae in left","","","12","21.5","4.68","https://numismatics.org/collectionimages/19001949/1933/1933.999.52.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.52.rev.width175.jpg","2024-05-11T11:52:13Z"
"http://numismatics.org/collection/1933.999.61","Bronze Nummus of Constantine I, Ticinum, 312–313. 1933.999.61","1933.999.61","http://numismatics.org/ocre/id/ric.6.tic.117","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Genius","Constantine I","Nummus||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 117","","","RIC VI Ticinum 117","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTINVS P F AVG","Bust laureate, cuirassed right","GENIO POPV-L-I ROMANI","Genius standing leftholding patera in right and cornucopiae in left","","","12","20.5","3.42","https://numismatics.org/collectionimages/19001949/1933/1933.999.61.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.61.rev.width175.jpg","2024-05-11T11:52:24Z"
"http://numismatics.org/collection/1933.999.62","Bronze Nummus of Constantine I, Ticinum, 312–313. 1933.999.62","1933.999.62","http://numismatics.org/ocre/id/ric.6.tic.124a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Mars","Constantine I","Nummus||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 124a","","","RIC VI Ticinum 124a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTINVS P F AVG","Bust laureate, cuirassed right","MARTI CON-SERVATORI","Mars standing facing head right holding reversed spear in right and shield in left","","","6","22.5","5.03","https://numismatics.org/collectionimages/19001949/1933/1933.999.62.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.62.rev.width175.jpg","2024-05-11T11:52:30Z"
"http://numismatics.org/collection/1933.999.63","Bronze Nummus of Constantine I, Ticinum, 312–313. 1933.999.63","1933.999.63","http://numismatics.org/ocre/id/ric.6.tic.124a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Mars","Constantine I","Nummus||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 124a","","","RIC VI Ticinum 124a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTINVS P F AVG","Bust laureate, cuirassed right","MARTI CON-SERVATORI","Mars standing facing head right holding reversed spear in right and shield in left","","","11","21.0","4.67","https://numismatics.org/collectionimages/19001949/1933/1933.999.63.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.63.rev.width175.jpg","2024-05-11T11:52:31Z"
"http://numismatics.org/collection/1933.999.64","Bronze Nummus of Constantine I, Ticinum, 312–313. 1933.999.64","1933.999.64","http://numismatics.org/ocre/id/ric.6.tic.131a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","Nummus||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 131a","","","RIC VI Ticinum 131a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol standing right head left holding globe in left and raising right","","","6","21.5","4.42","https://numismatics.org/collectionimages/19001949/1933/1933.999.64.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.64.rev.width175.jpg","2024-05-11T11:52:34Z"
"http://numismatics.org/collection/1933.999.65","Bronze Nummus of Constantine I, Ticinum, 312–313. 1933.999.65","1933.999.65","http://numismatics.org/ocre/id/ric.6.tic.135a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","Nummus||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 135a","","","RIC VI Ticinum 135a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO [COM]ITI","Sol standing right head left holding globe and whip in left and raising right","","","12","20.5","4.48","https://numismatics.org/collectionimages/19001949/1933/1933.999.65.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.65.rev.width175.jpg","2024-05-11T11:52:35Z"
"http://numismatics.org/collection/1933.999.66","Bronze Nummus of Constantine I, Ticinum, 312–313. 1933.999.66","1933.999.66","http://numismatics.org/ocre/id/ric.6.tic.135a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","Nummus||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VI Ticinum 135a","","","RIC VI Ticinum 135a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol standing right head left holding globe and whip in left and raising right","","","12","22.0","4.74","https://numismatics.org/collectionimages/19001949/1933/1933.999.66.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.66.rev.width175.jpg","2024-05-11T11:52:36Z"
"http://numismatics.org/collection/1933.999.83","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.83","1933.999.83","http://numismatics.org/ocre/id/ric.6.rom.290","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Genius","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 290","","","RIC VI Rome 290","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","GENIO POPV-LI ROMANI","Genius Populi Romani standing left holding patera in right and cornucopiae in left","","","6","21.5","4.22","https://numismatics.org/collectionimages/19001949/1933/1933.999.83.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.83.rev.width175.jpg","2024-05-11T11:52:54Z"
"http://numismatics.org/collection/1933.999.84","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.84","1933.999.84","http://numismatics.org/ocre/id/ric.6.rom.296a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Genius","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 296a","","","RIC VI Rome 296a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed draped right seen from behind","GENIO POPV-LI ROMANI","Genius Populi Romani standing left holding patera in right and cornucopiae in left","","","11","22.0","4.09","https://numismatics.org/collectionimages/19001949/1933/1933.999.84.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.84.rev.width175.jpg","2024-05-11T11:52:55Z"
"http://numismatics.org/collection/1933.999.86","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.86","1933.999.86","http://numismatics.org/ocre/id/ric.6.rom.326","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 326","","","RIC VI Rome 326","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right seen from behind","SOLI INVI-C-TO COMMITI","Sol standing left holding globe in left and raising right","","","6","24.0","4.0","https://numismatics.org/collectionimages/19001949/1933/1933.999.86.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.86.rev.width175.jpg","2024-05-11T11:52:57Z"
"http://numismatics.org/collection/1933.999.87","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.87","1933.999.87","http://numismatics.org/ocre/id/ric.6.rom.332","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 332","","","RIC VI Rome 332","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate cuirassed right","SOLI INV-I-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","12","21.0","5.11","https://numismatics.org/collectionimages/19001949/1933/1933.999.87.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.87.rev.width175.jpg","2024-05-11T11:52:58Z"
"http://numismatics.org/collection/1933.999.88","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.88","1933.999.88","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI IN-VI-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","7","21.5","4.81","https://numismatics.org/collectionimages/19001949/1933/1933.999.88.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.88.rev.width175.jpg","2024-05-11T11:53:00Z"
"http://numismatics.org/collection/1933.999.89","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.89","1933.999.89","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI INVI-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","12","22.5","4.19","https://numismatics.org/collectionimages/19001949/1933/1933.999.89.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.89.rev.width175.jpg","2024-05-11T11:53:01Z"
"http://numismatics.org/collection/1933.999.90","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.90","1933.999.90","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI INV-I-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","5","22.0","4.76","https://numismatics.org/collectionimages/19001949/1933/1933.999.90.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.90.rev.width175.jpg","2024-05-11T11:53:02Z"
"http://numismatics.org/collection/1933.999.91","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.91","1933.999.91","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI INVI-C-TO COMMITI","Sol standing right head left holding globe in left and raising right","","","7","22.0","4.08","https://numismatics.org/collectionimages/19001949/1933/1933.999.91.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.91.rev.width175.jpg","2024-05-11T11:53:03Z"
"http://numismatics.org/collection/1933.999.93","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.93","1933.999.93","http://numismatics.org/ocre/id/ric.6.rom.336a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 336a","","","RIC VI Rome 336a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI IN-VI-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","12","23.0","5.05","https://numismatics.org/collectionimages/19001949/1933/1933.999.93.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.93.rev.width175.jpg","2024-05-11T11:53:05Z"
"http://numismatics.org/collection/1933.999.95","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.95","1933.999.95","http://numismatics.org/ocre/id/ric.6.rom.348a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 348a","","","RIC VI Rome 348a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate draped right seen from behind","S P Q R OPTIMO PRINCIPI","Legionary eagle standing left or right, between two vexilla","","","12","23.0","4.82","https://numismatics.org/collectionimages/19001949/1933/1933.999.95.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.95.rev.width175.jpg","2024-05-11T11:53:07Z"
"http://numismatics.org/collection/1933.999.96","Bronze AE2 of Constantine I, Rome, 312–313. 1933.999.96","1933.999.96","http://numismatics.org/ocre/id/ric.6.rom.349a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 349a","","","RIC VI Rome 349a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate cuirassed right","S P Q R OPTIMO PRINCIPI","Legionary eagle facing left between two vexilla","","","12","22.0","4.42","https://numismatics.org/collectionimages/19001949/1933/1933.999.96.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.96.rev.width175.jpg","2024-05-11T11:53:08Z"
