"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/2016.35.118","Bronze As of Tiberius, Abdera, Hispania, 14–37. 2016.35.118","2016.35.118","https://rpc.ashmus.ox.ac.uk/type/22254","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Abdera, Hispania","","","Hispania||Baetica","RPC I, 124","","","","RPC I, 124||RPC.1.124","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","𐤏𐤁𐤃𐤓𐤕","Tetrastyle temple with two columns in the form of fishes; in pediment, Punic legend 'BDRT","","","3","26.0","8.41","https://numismatics.org/collectionimages/20002049/2016/2016.35.118.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.118.rev.width175.jpg","2024-05-14T10:12:04Z"
"http://numismatics.org/collection/2016.35.119","Bronze As of Tiberius, Abdera, Hispania, 14–37. 2016.35.119","2016.35.119","https://rpc.ashmus.ox.ac.uk/type/26415","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Abdera, Hispania","","","Hispania||Baetica","RPC I, 125","","","","RPC I, 125||RPC.1.125","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","ABDERA","Tetrastyle temple with two columns in the form of fishes; in pediment, Punic legend 'BDRT","","","6","26.0","8.78","https://numismatics.org/collectionimages/20002049/2016/2016.35.119.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.119.rev.width175.jpg","2024-05-14T10:12:05Z"
"http://numismatics.org/collection/2016.35.15","Bronze Sestertius of Tiberius, Emerita, 14–37. 2016.35.15","2016.35.15","https://rpc.ashmus.ox.ac.uk/type/15900","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Emerita","","","Hispania||Lusitania","RPC I, 41","","","","Heiss.35||RPC I, 41||RPC.41","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare l.","AVGVSTA EMERITA","City gate inscribed AVGVSTA EMERITA","","","5","32.5","20.81","https://numismatics.org/collectionimages/20002049/2016/2016.35.15.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.15.rev.width175.jpg","2024-05-14T10:12:41Z"
"http://numismatics.org/collection/2016.35.16","Bronze As of Tiberius, Emerita, 14–37. 2016.35.16","2016.35.16","https://rpc.ashmus.ox.ac.uk/type/15908","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Emerita","","","Hispania||Lusitania","RPC I, 48","","","","Heiss.39||RPC I, 48||RPC.48","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVG PONT MAX IMP","Head laur. r.","AETERNITATI AVGVSTAE C A E","Tetrastyle temple","","","7","26.0","9.99","https://numismatics.org/collectionimages/20002049/2016/2016.35.16.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.16.rev.width175.jpg","2024-05-14T10:12:53Z"
"http://numismatics.org/collection/2016.35.44","Bronze As of Tiberius, Italica, 14–37. 2016.35.44","2016.35.44","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","1","28.0","16.58","https://numismatics.org/collectionimages/20002049/2016/2016.35.44.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.44.rev.width175.jpg","2024-05-14T10:18:55Z"
"http://numismatics.org/collection/2016.35.45","Bronze As of Tiberius, Italica, 14–37. 2016.35.45","2016.35.45","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","1","28.0","13.1","https://numismatics.org/collectionimages/20002049/2016/2016.35.45.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.45.rev.width175.jpg","2024-05-14T10:19:08Z"
"http://numismatics.org/collection/2016.35.46","Bronze As of Tiberius, Italica, 14–37. 2016.35.46","2016.35.46","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","1","29.0","11.44","https://numismatics.org/collectionimages/20002049/2016/2016.35.46.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.46.rev.width175.jpg","2024-05-14T10:19:20Z"
"http://numismatics.org/collection/2016.35.47","Bronze As of Tiberius, Italica, 14–37. 2016.35.47","2016.35.47","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","5","28.0","11.55","https://numismatics.org/collectionimages/20002049/2016/2016.35.47.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.47.rev.width175.jpg","2024-05-14T10:19:31Z"
"http://numismatics.org/collection/2016.35.48","Bronze As of Tiberius, Italica, 14–37. 2016.35.48","2016.35.48","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","5","28.0","13.22","https://numismatics.org/collectionimages/20002049/2016/2016.35.48.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.48.rev.width175.jpg","2024-05-14T10:19:44Z"
"http://numismatics.org/collection/2016.35.49","Bronze As of Tiberius, Italica, 14–37. 2016.35.49","2016.35.49","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","11","27.5","11.71","https://numismatics.org/collectionimages/20002049/2016/2016.35.49.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.49.rev.width175.jpg","2024-05-14T10:19:57Z"
"http://numismatics.org/collection/2016.35.50","Bronze As of Tiberius, Italica, 14–37. 2016.35.50","2016.35.50","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","2","29.0","12.53","https://numismatics.org/collectionimages/20002049/2016/2016.35.50.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.50.rev.width175.jpg","2024-05-14T10:20:12Z"
"http://numismatics.org/collection/2016.35.51","Bronze As of Tiberius, Italica, 14–37. 2016.35.51","2016.35.51","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","9","28.0","11.78","https://numismatics.org/collectionimages/20002049/2016/2016.35.51.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.51.rev.width175.jpg","2024-05-14T10:20:26Z"
"http://numismatics.org/collection/2016.35.52","Bronze As of Tiberius, Italica, 14–37. 2016.35.52","2016.35.52","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","3","28.0","13.37","https://numismatics.org/collectionimages/20002049/2016/2016.35.52.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.52.rev.width175.jpg","2024-05-14T10:20:39Z"
"http://numismatics.org/collection/2016.35.53","Bronze As of Tiberius, Italica, 14–37. 2016.35.53","2016.35.53","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","12","28.0","13.04","https://numismatics.org/collectionimages/20002049/2016/2016.35.53.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.53.rev.width175.jpg","2024-05-14T10:20:52Z"
"http://numismatics.org/collection/2016.35.54","Bronze As of Tiberius, Italica, 14–37. 2016.35.54","2016.35.54","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","3","28.0","10.85","https://numismatics.org/collectionimages/20002049/2016/2016.35.54.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.54.rev.width175.jpg","2024-05-14T10:21:06Z"
"http://numismatics.org/collection/2016.35.55","Bronze As of Tiberius, Italica, 14–37. 2016.35.55","2016.35.55","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","10","28.0","12.34","https://numismatics.org/collectionimages/20002049/2016/2016.35.55.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.55.rev.width175.jpg","2024-05-14T10:21:19Z"
"http://numismatics.org/collection/2016.35.56","Bronze As of Tiberius, Italica, 14–37. 2016.35.56","2016.35.56","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","6","28.0","12.29","https://numismatics.org/collectionimages/20002049/2016/2016.35.56.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.56.rev.width175.jpg","2024-05-14T10:21:32Z"
"http://numismatics.org/collection/2016.35.57","Bronze As of Tiberius, Italica, 14–37. 2016.35.57","2016.35.57","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","6","28.0","13.84","https://numismatics.org/collectionimages/20002049/2016/2016.35.57.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.57.rev.width175.jpg","2024-05-14T10:21:45Z"
"http://numismatics.org/collection/2016.35.58","Bronze As of Tiberius, Italica, 14–37. 2016.35.58","2016.35.58","https://rpc.ashmus.ox.ac.uk/type/16274","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Italica","","","Hispania||Baetica","RPC I, 65","","","","Heiss.8||RPC I, 65||RPC.65","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTVS PONT MAX IMP","Head bare r.","MVNIC ITALIC PERM DIVI AVG","Altar inscribed on three lines: PROVIDE - NTIAE - AVGVSTI","","","1","29.0","12.63","https://numismatics.org/collectionimages/20002049/2016/2016.35.58.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.58.rev.width175.jpg","2024-05-14T10:21:58Z"
"http://numismatics.org/collection/2016.35.69","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.69","2016.35.69","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","1","27.0","11.85","https://numismatics.org/collectionimages/20002049/2016/2016.35.69.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.69.rev.width175.jpg","2024-05-14T10:24:27Z"
"http://numismatics.org/collection/2016.35.70","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.70","2016.35.70","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","7","26.0","11.56","https://numismatics.org/collectionimages/20002049/2016/2016.35.70.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.70.rev.width175.jpg","2024-05-14T10:24:41Z"
"http://numismatics.org/collection/2016.35.71","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.71","2016.35.71","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","9","26.0","11.61","https://numismatics.org/collectionimages/20002049/2016/2016.35.71.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.71.rev.width175.jpg","2024-05-14T10:24:53Z"
"http://numismatics.org/collection/2016.35.72","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.72","2016.35.72","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","5","27.0","13.18","https://numismatics.org/collectionimages/20002049/2016/2016.35.72.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.72.rev.width175.jpg","2024-05-14T10:25:06Z"
"http://numismatics.org/collection/2016.35.73","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.73","2016.35.73","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","7","28.0","11.82","https://numismatics.org/collectionimages/20002049/2016/2016.35.73.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.73.rev.width175.jpg","2024-05-14T10:25:19Z"
"http://numismatics.org/collection/2016.35.74","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.74","2016.35.74","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","2","27.0","11.74","https://numismatics.org/collectionimages/20002049/2016/2016.35.74.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.74.rev.width175.jpg","2024-05-14T10:25:32Z"
