"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.50165","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50165","1944.100.50165","http://numismatics.org/ocre/id/ric.4.ss.122C","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Aequitas","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 122C","","","","BMC.122||RIC IV Septimius Severus 122C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right","AEQVITATI AVGG","Aequitas, standing left, holding scales in right and cornucopiae in left","","","12","18.5","3.39","https://numismatics.org/collectionimages/19001949/1944/1944.100.50165.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50165.rev.width175.jpg","2024-05-13T04:22:24Z"
"http://numismatics.org/collection/1944.100.50166","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50166","1944.100.50166","http://numismatics.org/ocre/id/ric.4.ss.126A_denarius","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Fortuna","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 126A (denarius)","","","","BMC.127||RIC IV Septimius Severus 126A (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right","FORTVNAE AVGG","Fortuna, standing front, holding cornucopiae in right and rudder in left, prow left","","","6","18.0","3.61","https://numismatics.org/collectionimages/19001949/1944/1944.100.50166.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50166.rev.width175.jpg","2024-05-13T04:22:26Z"
"http://numismatics.org/collection/1944.100.50167","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50167","1944.100.50167","http://numismatics.org/ocre/id/ric.4.ss.131","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Jupiter","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 131","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.132||RIC IV Septimius Severus 131","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right","IOVI PROPVGNATORI","Jupiter, advancing right, brandishing thunderbolt in right","","","7","19.5","3.33","https://numismatics.org/collectionimages/19001949/1944/1944.100.50167.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50167.rev.width175.jpg","2024-05-13T04:22:27Z"
"http://numismatics.org/collection/1944.100.50168","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50168","1944.100.50168","http://numismatics.org/ocre/id/ric.4.ss.134","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Mars","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 134","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.133||RIC IV Septimius Severus 134","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right","MARTI VIC[TO]RI","Mars, standing right, holding shield in right and spear in left","","","12","18.3","3.46","https://numismatics.org/collectionimages/19001949/1944/1944.100.50168.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50168.rev.width175.jpg","2024-05-13T04:22:28Z"
"http://numismatics.org/collection/1944.100.50169","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50169","1944.100.50169","http://numismatics.org/ocre/id/ric.4.ss.139","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Providentia","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 139","","","","BMC.136||RIC IV Septimius Severus 139","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head laureate, right","PROVID AVGG","Providentia standing front, holding wand over globe, and sceptre","","","6","19.7","3.4","https://numismatics.org/collectionimages/19001949/1944/1944.100.50169.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50169.rev.width175.jpg","2024-05-13T04:22:29Z"
"http://numismatics.org/collection/1944.100.50170","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50170","1944.100.50170","http://numismatics.org/ocre/id/ric.4.ss.142A","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 142A","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.137||RIC IV Septimius Severus 142A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head laureate, right","VICT PARTHICAE","Victory advancing left holding wreath and trophy, captive on ground left","","","12","18.2","3.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.50170.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50170.rev.width175.jpg","2024-05-13T04:22:31Z"
"http://numismatics.org/collection/1944.100.50171","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50171","1944.100.50171","http://numismatics.org/ocre/id/ric.4.ss.144B_denarius","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 144B (denarius)","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.139||RIC IV Septimius Severus 144B (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head laureate, right","VICTORIAE AVGG FEL","Victory advancing left holding ribbon over round shield set on low base","","","6","16.8","3.5","https://numismatics.org/collectionimages/19001949/1944/1944.100.50171.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50171.rev.width175.jpg","2024-05-13T04:22:32Z"
"http://numismatics.org/collection/1944.100.50172","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50172","1944.100.50172","http://numismatics.org/ocre/id/ric.4.ss.144B_denarius","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 144B (denarius)","Pleven 1922 B","","","BMC.139||RIC IV Septimius Severus 144B (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head laureate, right","VICTORIAE AVGG FEL","Victory advancing left holding ribbon over round shield set on low base","","","12","18.6","3.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.50172.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50172.rev.width175.jpg","2024-05-13T04:22:33Z"
"http://numismatics.org/collection/1944.100.50173","Silver Denarius of Septimius Severus, Rome, 198–200. 1944.100.50173","1944.100.50173","http://numismatics.org/ocre/id/ric.4.ss.144B_denarius","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 144B (denarius)","Pleven 1922 B","","","BMC.139||RIC IV Septimius Severus 144B (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head laureate, right","VICTORIAE AVGG FEL","Victory advancing left holding ribbon over round shield set on low base","","","7","17.5","3.39","https://numismatics.org/collectionimages/19001949/1944/1944.100.50173.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50173.rev.width175.jpg","2024-05-13T04:22:35Z"
"http://numismatics.org/collection/1944.100.50174","Gold Aureus of Septimius Severus, Rome, 198–200. 1944.100.50174","1944.100.50174","http://numismatics.org/ocre/id/ric.4.ss.146B","197","200","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Aureus","Roman","Coin","","","","","Struck","Gold","","Rome","","","Latium||Italy","RIC IV Septimius Severus 146B","","","","BMC.142||RIC IV Septimius Severus 146B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head laureate, right","VIRTVS AVG","Septimius on horse prancing right brandishing javelin towards foe on his knees","","","6","19.9","7.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.50174.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50174.rev.width175.jpg","2024-05-13T04:22:36Z"
"http://numismatics.org/collection/1944.100.50175","Silver Denarius of Septimius Severus, Rome, 199. 1944.100.50175","1944.100.50175","http://numismatics.org/ocre/id/ric.4.ss.136_denarius","199","199","Septimius Severus","","","Roman Empire","Severan Dynasty","Fortuna","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 136 (denarius)","","","","BMC.151||RIC IV Septimius Severus 136 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right","[P M] TR P VII COS II P P","Fortuna, standing front, holding cornucopiae and rudder, prow to left","","","12","17.3","2.61","https://numismatics.org/collectionimages/19001949/1944/1944.100.50175.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50175.rev.width175.jpg","2024-05-13T04:22:37Z"
"http://numismatics.org/collection/1944.100.50176","Silver Denarius of Septimius Severus, Rome, 200. 1944.100.50176","1944.100.50176","http://numismatics.org/ocre/id/ric.4.ss.150","200","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 150","Pleven 1922 B","","","BMC.175||RIC IV Septimius Severus 150","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Head laureate, right","P M TR P VIII COS II P P","Victory advancing left holding ribbon over shield set on low base","","","6","19.8","3.51","https://numismatics.org/collectionimages/19001949/1944/1944.100.50176.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50176.rev.width175.jpg","2024-05-13T04:22:38Z"
"http://numismatics.org/collection/1944.100.50177","Silver Denarius of Septimius Severus, Rome, 200. 1944.100.50177","1944.100.50177","http://numismatics.org/ocre/id/ric.4.ss.150","200","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 150","Pleven 1922 B","","","BMC.175||RIC IV Septimius Severus 150","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Head laureate, right","P M TR P VIII COS II P P","Victory advancing left holding ribbon over shield set on low base","","","12","18.9","3.23","https://numismatics.org/collectionimages/19001949/1944/1944.100.50177.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50177.rev.width175.jpg","2024-05-13T04:22:39Z"
"http://numismatics.org/collection/1944.100.50178","Silver Denarius of Septimius Severus, Rome, 200. 1944.100.50178","1944.100.50178","http://numismatics.org/ocre/id/ric.4.ss.150","200","200","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 150","","","","BMC.175||RIC IV Septimius Severus 150","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Head laureate, right","P M TR P VIII COS II P P","Victory advancing left holding ribbon over shield set on low base","","","6","18.0","3.41","https://numismatics.org/collectionimages/19001949/1944/1944.100.50178.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50178.rev.width175.jpg","2024-05-13T04:22:40Z"
"http://numismatics.org/collection/1944.100.50179","Gold Aureus of Septimius Severus, Rome, 200. 1944.100.50179","1944.100.50179","http://numismatics.org/ocre/id/ric.4.ss.155A","200","200","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus||Caracalla||Geta","Aureus","Roman","Coin","","","","","Struck","Gold","","Rome","","","Latium||Italy","RIC IV Septimius Severus 155A","","","","BMC.184||RIC IV Septimius Severus 155A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate right, with lion-skin","AETERNIT IMPERI","Caracalla and Geta busts confronted","","","","","7.15","https://numismatics.org/collectionimages/19001949/1944/1944.100.50179.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50179.rev.width175.jpg","2024-05-13T04:22:41Z"
"http://numismatics.org/collection/1944.100.50180","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50180","1944.100.50180","http://numismatics.org/ocre/id/ric.4.ss.156","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","Annona","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 156","","","","BMC.185||RIC IV Septimius Severus 156","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Head laureate, right","ANNONAE AVGG","Annona seated, right holding corn in fold of dress, and at feet right, modius and grain stalks","","","6","18.5","3.34","https://numismatics.org/collectionimages/19001949/1944/1944.100.50180.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50180.rev.width175.jpg","2024-05-13T04:22:43Z"
"http://numismatics.org/collection/1944.100.50181","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50181","1944.100.50181","http://numismatics.org/ocre/id/ric.4.ss.160_denarius","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 160 (denarius)","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.190||RIC IV Septimius Severus 160 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Head laureate, right","FVNDATOR PACIS","Septimius standing front, veiled, holding branch and roll","","","12","18.6","3.43","https://numismatics.org/collectionimages/19001949/1944/1944.100.50181.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50181.rev.width175.jpg","2024-05-13T04:22:44Z"
"http://numismatics.org/collection/1944.100.50182","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50182","1944.100.50182","http://numismatics.org/ocre/id/ric.4.ss.163","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","Moneta","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 163","","","","BMC.196||RIC IV Septimius Severus 163","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate, right","MONETA AVGG","Moneta seated, left holding scales and cornucopiae","","","12","17.9","3.46","https://numismatics.org/collectionimages/19001949/1944/1944.100.50182.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50182.rev.width175.jpg","2024-05-13T04:22:45Z"
"http://numismatics.org/collection/1944.100.50183","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50183","1944.100.50183","http://numismatics.org/ocre/id/ric.4.ss.166","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","Providentia","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 166","Cologne Hoard","","","BMC.197||RIC IV Septimius Severus 166","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate, right","PROVID AVGG","Providentia standing, front, holding wand over globe and sceptre","","","5","20.0","3.44","https://numismatics.org/collectionimages/19001949/1944/1944.100.50183.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50183.rev.width175.jpg","2024-05-13T04:22:47Z"
"http://numismatics.org/collection/1944.100.50184","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50184","1944.100.50184","http://numismatics.org/ocre/id/ric.4.ss.166","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","Providentia","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 166","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.197||RIC IV Septimius Severus 166","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate, right","PROVID AVGG","Providentia standing, front, holding wand over globe and sceptre","","","6","19.0","3.42","https://numismatics.org/collectionimages/19001949/1944/1944.100.50184.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50184.rev.width175.jpg","2024-05-13T04:22:48Z"
"http://numismatics.org/collection/1944.100.50185","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50185","1944.100.50185","http://numismatics.org/ocre/id/ric.4.ss.167A_denarius","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 167A (denarius)","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.203||RIC IV Septimius Severus 167A (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Head laureate, right","RESTITVTOR VRBIS","Septimius sacrificing left with patera over lighted tripod, holding sceptre","","","2","19.5","3.31","https://numismatics.org/collectionimages/19001949/1944/1944.100.50185.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50185.rev.width175.jpg","2024-05-13T04:22:49Z"
"http://numismatics.org/collection/1944.100.50186","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50186","1944.100.50186","http://numismatics.org/ocre/id/ric.4.ss.167A_denarius","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 167A (denarius)","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.203||RIC IV Septimius Severus 167A (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate, right","RESTITVTOR VRBIS","Septimius sacrificing left with patera over lighted tripod, holding sceptre","","","1","19.0","3.63","https://numismatics.org/collectionimages/19001949/1944/1944.100.50186.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50186.rev.width175.jpg","2024-05-13T04:22:50Z"
"http://numismatics.org/collection/1944.100.50187","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50187","1944.100.50187","http://numismatics.org/ocre/id/ric.4.ss.170","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 170","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.209||RIC IV Septimius Severus 170","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate, right","VICT AETERN","Victory advancing left holding ribbon over shield set on low base","","","12","18.5","3.62","https://numismatics.org/collectionimages/19001949/1944/1944.100.50187.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50187.rev.width175.jpg","2024-05-13T04:22:51Z"
"http://numismatics.org/collection/1944.100.50188","Silver Denarius of Septimius Severus, Rome, 200–201. 1944.100.50188","1944.100.50188","http://numismatics.org/ocre/id/ric.4.ss.171A_denarius","200","201","Septimius Severus","","","Roman Empire","Severan Dynasty","Virtus||Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 171A (denarius)","","","","BMC.211||RIC IV Septimius Severus 171A (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS AVG PART MAX","Bust laureate, right","VIRT AVGG","Virtus standing, left holding Victory and spear, hand set on shield","","","12","18.5","3.16","https://numismatics.org/collectionimages/19001949/1944/1944.100.50188.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50188.rev.width175.jpg","2024-05-13T04:22:53Z"
